LatMin,LonMin,LatMax,LonMax,class
32.75389,121.8542,32.75784,121.8582,WIND
32.74293,121.8585,32.74598,121.8618,WIND
32.7564,121.865,32.76035,121.869,WIND
32.75982,121.8756,32.76323,121.8794,WIND
32.76305,121.8871,32.76772,121.8912,WIND
32.74544,121.869,32.74921,121.8733,WIND
32.74903,121.8792,32.75263,121.8839,WIND
32.75227,121.8916,32.75712,121.8968,WIND
32.76808,121.9006,32.77167,121.9058,WIND
32.75604,121.9047,32.76017,121.9101,WIND
32.77095,121.9144,32.77562,121.9193,WIND
32.75982,121.9184,32.76449,121.9234,WIND
32.77562,121.9279,32.77958,121.9326,WIND
32.76467,121.9326,32.76772,121.9372,WIND
32.77958,121.9414,32.78281,121.9464,WIND
32.78389,121.955,32.78784,121.9597,WIND
32.76826,121.9459,32.77239,121.9514,WIND
32.77239,121.9595,32.77527,121.9633,WIND
32.72801,121.8526,32.73143,121.8564,WIND
32.72909,121.8573,32.73287,121.8611,WIND
32.73053,121.8618,32.73448,121.865,WIND
32.73161,121.8657,32.7352,121.8697,WIND
32.73287,121.8704,32.73664,121.8738,WIND
32.7343,121.8745,32.73844,121.8783,WIND
32.73538,121.8792,32.73951,121.8826,WIND
32.73682,121.8835,32.74113,121.8869,WIND
32.73772,121.8878,32.74185,121.8916,WIND
32.73969,121.8929,32.74293,121.8961,WIND
32.74131,121.8982,32.74562,121.9018,WIND
32.74293,121.9031,32.74706,121.9074,WIND
32.7449,121.9088,32.74832,121.913,WIND
32.7458,121.9151,32.74957,121.9187,WIND
32.74814,121.9198,32.75173,121.9241,WIND
32.74921,121.9259,32.75299,121.9295,WIND
32.75083,121.9308,32.75478,121.9349,WIND
32.75227,121.9365,32.75622,121.9412,WIND
32.75424,121.9419,32.75766,121.9468,WIND
32.75586,121.9475,32.75964,121.9521,WIND
32.75802,121.9534,32.76143,121.9574,WIND
32.7591,121.9592,32.76287,121.9633,WIND
32.76035,121.964,32.76449,121.9694,WIND
32.84228,121.4419,32.84569,121.4457,WIND
32.84228,121.4477,32.84551,121.4511,WIND
32.84246,121.453,32.84551,121.4572,WIND
32.84246,121.4588,32.84551,121.4629,WIND
32.84264,121.4649,32.84551,121.469,WIND
32.84264,121.4706,32.84569,121.4748,WIND
32.84246,121.4764,32.84587,121.4805,WIND
32.84246,121.4823,32.84551,121.4865,WIND
32.8421,121.4884,32.84515,121.4926,WIND
32.84246,121.4944,32.84551,121.4987,WIND
32.84192,121.5001,32.84551,121.5044,WIND
32.84228,121.506,32.84551,121.51,WIND
32.8421,121.5123,32.84551,121.5159,WIND
32.84228,121.5179,32.84569,121.522,WIND
32.84246,121.5238,32.84551,121.5276,WIND
32.84228,121.5294,32.84569,121.533,WIND
32.83078,121.4417,32.83384,121.4455,WIND
32.83078,121.4478,32.83384,121.4521,WIND
32.83096,121.4543,32.8342,121.4584,WIND
32.8306,121.4606,32.83384,121.4653,WIND
32.83078,121.4678,32.83384,121.4719,WIND
32.83078,121.4744,32.8342,121.4787,WIND
32.83078,121.4811,32.83384,121.4848,WIND
32.8306,121.4874,32.83402,121.492,WIND
32.83042,121.4944,32.83384,121.4987,WIND
32.83024,121.5005,32.83366,121.5053,WIND
32.82988,121.5068,32.83402,121.5118,WIND
32.83024,121.5136,32.83384,121.5177,WIND
32.81695,121.4424,32.82054,121.4462,WIND
32.81677,121.4482,32.8209,121.4529,WIND
32.81713,121.4545,32.82072,121.4588,WIND
32.81677,121.4618,32.8209,121.4671,WIND
32.81677,121.4696,32.82054,121.4742,WIND
32.81677,121.4769,32.82054,121.4814,WIND
32.81713,121.4841,32.82054,121.4888,WIND
32.81695,121.4913,32.82054,121.4958,WIND
32.81677,121.4978,32.82018,121.5021,WIND
32.80419,121.441,32.80797,121.4457,WIND
32.80419,121.4477,32.80779,121.4525,WIND
32.80419,121.4545,32.80797,121.4593,WIND
32.80347,121.4624,32.80743,121.4672,WIND
32.80401,121.4692,32.80779,121.4742,WIND
32.80437,121.476,32.80761,121.4814,WIND
32.80419,121.483,32.80779,121.4877,WIND
32.79251,121.4412,32.79629,121.446,WIND
32.79287,121.4469,32.79629,121.4518,WIND
32.79269,121.4529,32.79611,121.4577,WIND
32.79269,121.4593,32.79611,121.4644,WIND
32.79251,121.4653,32.79629,121.4706,WIND
32.79251,121.4714,32.79647,121.476,WIND
32.79233,121.5017,32.79575,121.5068,WIND
32.79233,121.5073,32.79575,121.5123,WIND
32.79251,121.513,32.79593,121.5183,WIND
32.80401,121.517,32.80814,121.5217,WIND
32.80383,121.5229,32.80779,121.5283,WIND
32.80419,121.5307,32.80797,121.535,WIND
32.79233,121.5254,32.79611,121.5301,WIND
32.79233,121.5375,32.79575,121.542,WIND
32.79233,121.5438,32.79575,121.5483,WIND
32.79233,121.5493,32.79593,121.554,WIND
32.79233,121.5556,32.79575,121.5601,WIND
32.79198,121.5614,32.79575,121.5664,WIND
32.79215,121.568,32.79575,121.5722,WIND
32.79215,121.5738,32.79539,121.5788,WIND
32.79215,121.5793,32.79557,121.5847,WIND
32.79233,121.5858,32.79557,121.5908,WIND
32.79215,121.5917,32.79557,121.5964,WIND
32.81677,121.5335,32.82018,121.5386,WIND
32.81659,121.5396,32.82018,121.5443,WIND
32.81659,121.5452,32.82018,121.5506,WIND
32.80419,121.5546,32.80743,121.5599,WIND
32.80401,121.5784,32.80743,121.5837,WIND
32.80365,121.5847,32.80743,121.5905,WIND
32.80401,121.5916,32.80743,121.597,WIND
32.81641,121.5583,32.82018,121.5634,WIND
32.81677,121.5722,32.82018,121.577,WIND
32.81641,121.5849,32.82,121.5907,WIND
32.81641,121.5914,32.82018,121.5977,WIND
32.83024,121.5511,32.83384,121.5563,WIND
32.83024,121.5571,32.83384,121.5617,WIND
32.83006,121.5623,32.83384,121.5673,WIND
32.83006,121.568,32.83402,121.5732,WIND
32.83024,121.5801,32.83348,121.5847,WIND
32.83024,121.5855,32.83366,121.5907,WIND
32.83024,121.5914,32.83366,121.5966,WIND
32.84174,121.5664,32.84587,121.5716,WIND
32.84156,121.5725,32.84587,121.5781,WIND
32.84174,121.5792,32.84587,121.5846,WIND
32.8412,121.5856,32.84587,121.5907,WIND
32.84138,121.5916,32.84587,121.5962,WIND
32.85126,121.6257,32.85594,121.6311,WIND
32.85126,121.6318,32.85629,121.637,WIND
32.85126,121.6377,32.85629,121.6429,WIND
32.85144,121.6438,32.85594,121.6496,WIND
32.85162,121.6505,32.85594,121.6557,WIND
32.8518,121.6564,32.85594,121.6618,WIND
32.8518,121.6625,32.85611,121.6683,WIND
32.85234,121.6692,32.85594,121.6746,WIND
32.85198,121.6753,32.85611,121.6807,WIND
32.8518,121.6812,32.85611,121.687,WIND
32.85162,121.6877,32.85594,121.6934,WIND
32.85198,121.6943,32.85611,121.6999,WIND
32.8518,121.7004,32.85611,121.7062,WIND
32.85144,121.7067,32.85611,121.7116,WIND
32.8518,121.7125,32.85594,121.7191,WIND
32.83581,121.6257,32.83995,121.6307,WIND
32.83581,121.6314,32.84012,121.6372,WIND
32.83599,121.6377,32.8403,121.6433,WIND
32.83599,121.644,32.84048,121.6503,WIND
32.83635,121.6512,32.84084,121.657,WIND
32.83653,121.6577,32.84138,121.6629,WIND
32.83671,121.6641,32.84138,121.6697,WIND
32.83707,121.6712,32.84174,121.6767,WIND
32.83743,121.6783,32.84156,121.6837,WIND
32.83725,121.6843,32.84156,121.6898,WIND
32.83743,121.6915,32.8421,121.6965,WIND
32.83725,121.6974,32.84264,121.7026,WIND
32.83761,121.7049,32.84228,121.7107,WIND
32.83797,121.7139,32.84264,121.7195,WIND
32.81964,121.6255,32.82467,121.6305,WIND
32.81964,121.6327,32.82503,121.6385,WIND
32.82054,121.6413,32.82539,121.6474,WIND
32.82108,121.65,32.82593,121.6559,WIND
32.82198,121.6598,32.82665,121.6659,WIND
32.8227,121.6695,32.82683,121.6758,WIND
32.82306,121.6796,32.82755,121.685,WIND
32.82359,121.6891,32.82809,121.6949,WIND
32.82377,121.6979,32.82845,121.703,WIND
32.82413,121.706,32.82899,121.7116,WIND
32.82467,121.7136,32.82935,121.7182,WIND
32.80401,121.6253,32.8085,121.6302,WIND
32.80473,121.6318,32.8094,121.637,WIND
32.80527,121.639,32.80994,121.6446,WIND
32.80599,121.6465,32.81084,121.6516,WIND
32.80635,121.6543,32.81102,121.6597,WIND
32.80671,121.6622,32.81174,121.6679,WIND
32.80761,121.6699,32.81246,121.6755,WIND
32.80832,121.678,32.81318,121.6832,WIND
32.80886,121.6857,32.81371,121.6915,WIND
32.80976,121.6936,32.81443,121.699,WIND
32.81012,121.6999,32.81461,121.7055,WIND
32.81048,121.7071,32.81533,121.7121,WIND
32.81084,121.7136,32.81569,121.7182,WIND
32.78838,121.6257,32.79251,121.6302,WIND
32.7891,121.6307,32.79341,121.6352,WIND
32.78964,121.6361,32.79431,121.6415,WIND
32.79018,121.6422,32.79539,121.6469,WIND
32.7909,121.648,32.79593,121.6523,WIND
32.79144,121.653,32.79647,121.658,WIND
32.79269,121.6588,32.79683,121.6632,WIND
32.79323,121.6647,32.797,121.6685,WIND
32.79341,121.6694,32.79754,121.674,WIND
32.79431,121.6751,32.79826,121.6798,WIND
32.79467,121.6805,32.7988,121.6853,WIND
32.79557,121.6866,32.79916,121.6915,WIND
32.79647,121.6918,32.80024,121.6968,WIND
32.79665,121.6976,32.80132,121.7017,WIND
32.79683,121.7024,32.8015,121.7074,WIND
32.79718,121.708,32.80239,121.7127,WIND
32.79808,121.7134,32.80275,121.7182,WIND
32.70789,121.1588,32.71095,121.1641,WIND
32.71813,121.1595,32.72101,121.1643,WIND
32.71795,121.1717,32.72119,121.1765,WIND
32.70789,121.1744,32.71077,121.1801,WIND
32.71759,121.1835,32.72065,121.1891,WIND
32.70753,121.1891,32.71077,121.1943,WIND
32.71741,121.1961,32.72047,121.2015,WIND
32.70753,121.2019,32.71077,121.2073,WIND
32.71777,121.2078,32.72029,121.2125,WIND
32.70735,121.2148,32.71041,121.2198,WIND
32.71741,121.22,32.72065,121.225,WIND
32.71741,121.2285,32.72047,121.2331,WIND
32.71795,121.2362,32.72065,121.2416,WIND
32.71759,121.2441,32.72083,121.2497,WIND
32.57458,121.1399,32.5771,121.144,WIND
32.57009,121.1383,32.57261,121.1431,WIND
32.56488,121.1352,32.56722,121.1399,WIND
32.55931,121.1325,32.56165,121.1372,WIND
32.55428,121.1302,32.55698,121.1347,WIND
32.54889,121.1275,32.55177,121.1316,WIND
32.57332,121.1523,32.57656,121.1559,WIND
32.56704,121.1492,32.57009,121.1534,WIND
32.56147,121.1458,32.56398,121.1505,WIND
32.55428,121.1422,32.55698,121.1464,WIND
32.54889,121.1406,32.55195,121.1449,WIND
32.54224,121.1367,32.54494,121.1406,WIND
32.56829,121.1647,32.57135,121.1694,WIND
32.56236,121.1614,32.56578,121.1659,WIND
32.55662,121.1586,32.55949,121.1625,WIND
32.55069,121.1561,32.55392,121.16,WIND
32.54494,121.1528,32.54799,121.1571,WIND
32.53919,121.1507,32.54224,121.1546,WIND
32.56596,121.1771,32.56901,121.181,WIND
32.56057,121.1737,32.56308,121.1778,WIND
32.55446,121.171,32.55716,121.1751,WIND
32.54709,121.167,32.54997,121.1713,WIND
32.54081,121.1643,32.54386,121.1679,WIND
32.53578,121.1614,32.53811,121.165,WIND
32.52967,121.1588,32.53254,121.1623,WIND
32.52446,121.1544,32.52697,121.1575,WIND
32.56039,121.1871,32.56308,121.1916,WIND
32.5541,121.1844,32.55716,121.1886,WIND
32.54853,121.1812,32.55141,121.1857,WIND
32.54296,121.1782,32.54566,121.1826,WIND
32.53721,121.1753,32.54027,121.1792,WIND
32.53128,121.1722,32.5338,121.1765,WIND
32.52571,121.1694,32.52859,121.1735,WIND
32.52014,121.1667,32.5223,121.1708,WIND
32.56811,121.203,32.57117,121.2071,WIND
32.56255,121.2001,32.56506,121.2038,WIND
32.55644,121.197,32.55895,121.2017,WIND
32.55105,121.1936,32.55374,121.1985,WIND
32.54512,121.1904,32.54763,121.1952,WIND
32.53883,121.1877,32.5417,121.1922,WIND
32.53326,121.1852,32.53596,121.1897,WIND
32.52769,121.1817,32.53021,121.1859,WIND
32.52194,121.1787,32.52446,121.1839,WIND
32.5638,121.2089,32.5665,121.2125,WIND
32.55608,121.2082,32.55877,121.2119,WIND
32.55051,121.2053,32.5532,121.2094,WIND
32.5444,121.2022,32.54727,121.2069,WIND
32.53865,121.1994,32.54134,121.2038,WIND
32.52967,121.1947,32.53254,121.1988,WIND
32.52374,121.1913,32.52661,121.1956,WIND
32.51835,121.1888,32.52068,121.1931,WIND
32.50937,121.1949,32.51206,121.1997,WIND
32.51493,121.1983,32.51745,121.2028,WIND
32.52014,121.2013,32.52284,121.2053,WIND
32.52607,121.204,32.52913,121.2091,WIND
32.532,121.2073,32.5347,121.2114,WIND
32.53937,121.2089,32.54206,121.2127,WIND
32.50559,121.2042,32.50811,121.2092,WIND
32.51116,121.208,32.51386,121.2125,WIND
32.51673,121.2109,32.51996,121.2153,WIND
32.52248,121.2143,32.52535,121.2193,WIND
32.53434,121.2206,32.53667,121.2245,WIND
32.52877,121.2175,32.53092,121.2213,WIND
32.5532,121.2139,32.55572,121.2177,WIND
32.5629,121.217,32.56578,121.2207,WIND
32.55141,121.2191,32.5541,121.2225,WIND
32.56111,121.2233,32.5638,121.2267,WIND
32.55895,121.229,32.56201,121.2326,WIND
32.54925,121.2254,32.55195,121.229,WIND
32.54009,121.2234,32.54278,121.2272,WIND
32.53631,121.2326,32.53865,121.2373,WIND
32.53075,121.2301,32.53326,121.2339,WIND
32.52482,121.2274,32.52733,121.231,WIND
32.51943,121.2242,32.52176,121.2279,WIND
32.5135,121.2209,32.51583,121.2247,WIND
32.50793,121.2177,32.51008,121.222,WIND
32.50146,121.2137,32.50362,121.2179,WIND
32.5453,121.231,32.54781,121.2348,WIND
32.55841,121.2348,32.56075,121.2382,WIND
32.56326,121.2374,32.56632,121.2416,WIND
32.56129,121.2445,32.56434,121.248,WIND
32.55302,121.2436,32.55608,121.2466,WIND
32.55195,121.2491,32.55482,121.2522,WIND
32.55877,121.2516,32.56183,121.2554,WIND
32.55662,121.2585,32.55967,121.2621,WIND
32.54997,121.2547,32.55266,121.2583,WIND
32.5426,121.2387,32.5453,121.2419,WIND
32.54045,121.2443,32.54332,121.2479,WIND
32.53847,121.25,32.54134,121.2534,WIND
32.53649,121.2551,32.53901,121.2583,WIND
32.5329,121.2425,32.53542,121.2466,WIND
32.52733,121.2398,32.52985,121.2436,WIND
32.52086,121.2369,32.52392,121.2412,WIND
32.51511,121.234,32.51853,121.2382,WIND
32.5099,121.2308,32.5126,121.2344,WIND
32.50379,121.2277,32.50631,121.2321,WIND
32.52446,121.2491,32.52679,121.2536,WIND
32.51943,121.248,32.52212,121.2525,WIND
32.5108,121.2425,32.51368,121.2473,WIND
32.49984,121.2369,32.502,121.2416,WIND
32.49805,121.2473,32.50092,121.2522,WIND
32.50757,121.2516,32.51062,121.256,WIND
32.50308,121.2604,32.50595,121.2649,WIND
32.49301,121.2383,32.49553,121.2428,WIND
32.49355,121.2577,32.49625,121.2619,WIND
32.53218,121.256,32.53488,121.2601,WIND
32.52679,121.2554,32.52931,121.2595,WIND
32.5241,121.2613,32.52733,121.2655,WIND
32.51386,121.2574,32.51709,121.2615,WIND
32.51727,121.2662,32.52014,121.2707,WIND
32.53398,121.2655,32.53739,121.2696,WIND
32.52643,121.2755,32.52967,121.28,WIND
32.54979,121.2624,32.55266,121.2666,WIND
32.54422,121.2595,32.54709,121.263,WIND
32.5435,121.2698,32.54673,121.2739,WIND
32.53847,121.2791,32.54152,121.2833,WIND
32.53075,121.286,32.5338,121.2903,WIND
32.55284,121.2739,32.55644,121.2789,WIND
32.54853,121.2849,32.55177,121.2892,WIND
32.53524,121.2958,32.53829,121.3,WIND
32.53919,121.3025,32.5426,121.3066,WIND
32.54476,121.2957,32.54781,121.3001,WIND
32.49445,121.2784,32.49715,121.2822,WIND
32.502,121.2845,32.50505,121.2885,WIND
32.50972,121.2913,32.5126,121.2955,WIND
32.51476,121.2987,32.51799,121.303,WIND
32.48978,121.289,32.4923,121.2935,WIND
32.49679,121.2971,32.49966,121.3007,WIND
32.50362,121.3034,32.50649,121.3077,WIND
32.51206,121.3077,32.51458,121.3118,WIND
32.4887,121.248,32.49176,121.2531,WIND
32.48188,121.2824,32.48475,121.287,WIND
32.47415,121.2768,32.47702,121.2818,WIND
32.47002,121.2876,32.47289,121.2921,WIND
32.47685,121.2922,32.48008,121.2973,WIND
32.48349,121.2989,32.48637,121.3037,WIND
32.4905,121.3041,32.49373,121.3088,WIND
32.49679,121.3104,32.5002,121.3156,WIND
32.50308,121.3154,32.50631,121.3197,WIND
32.51853,121.3098,32.52212,121.314,WIND
32.5223,121.3231,32.52535,121.3273,WIND
32.5099,121.321,32.51314,121.3257,WIND
32.51565,121.3284,32.51871,121.3323,WIND
32.51925,121.3328,32.5223,121.3372,WIND
32.52589,121.3305,32.52913,121.3348,WIND
32.52302,121.3372,32.52607,121.3413,WIND
32.52823,121.3393,32.53164,121.3434,WIND
32.55141,121.3054,32.55482,121.3093,WIND
32.54799,121.3145,32.55105,121.3187,WIND
32.54368,121.309,32.54655,121.3131,WIND
32.555,121.2948,32.55787,121.2991,WIND
32.55769,121.2847,32.56093,121.2887,WIND
32.55967,121.2768,32.56362,121.2811,WIND
32.38414,121.614,32.38755,121.6183,WIND
32.38324,121.6241,32.38701,121.6291,WIND
32.38216,121.6343,32.38576,121.6394,WIND
32.38126,121.6444,32.3854,121.6489,WIND
32.38091,121.6541,32.38468,121.6595,WIND
32.3748,121.6205,32.37857,121.6255,WIND
32.37408,121.6291,32.37785,121.6347,WIND
32.36312,121.6243,32.36689,121.6296,WIND
32.3624,121.6323,32.36635,121.6376,WIND
32.36168,121.6408,32.36581,121.646,WIND
32.36096,121.6487,32.36527,121.6537,WIND
32.37138,121.648,32.3748,121.6526,WIND
32.37049,121.658,32.37408,121.6634,WIND
32.37965,121.6649,32.38396,121.6686,WIND
32.36905,121.6695,32.373,121.6744,WIND
32.35935,121.6764,32.36294,121.6816,WIND
32.36779,121.6789,32.37246,121.6846,WIND
32.37893,121.674,32.38288,121.6794,WIND
32.37803,121.6818,32.38252,121.6868,WIND
32.37785,121.69,32.38198,121.6941,WIND
32.36707,121.6895,32.37138,121.6943,WIND
32.35809,121.6848,32.3624,121.69,WIND
32.35773,121.694,32.36186,121.6986,WIND
32.36671,121.6988,32.37084,121.7049,WIND
32.37695,121.6972,32.38126,121.7024,WIND
32.37606,121.7053,32.38055,121.7101,WIND
32.37606,121.713,32.38037,121.718,WIND
32.36617,121.7069,32.37049,121.7119,WIND
32.35665,121.7028,32.36078,121.7082,WIND
32.35575,121.7121,32.36042,121.7175,WIND
32.36545,121.7146,32.36977,121.7195,WIND
32.36492,121.7218,32.36887,121.727,WIND
32.35575,121.7216,32.36006,121.7263,WIND
32.3642,121.7294,32.36833,121.7344,WIND
32.35414,121.7301,32.35881,121.7355,WIND
32.36402,121.7369,32.36815,121.7416,WIND
32.35378,121.7394,32.35791,121.7446,WIND
32.35342,121.748,32.35755,121.7534,WIND
32.35324,121.757,32.35683,121.7624,WIND
32.85486,121.7542,32.85989,121.7599,WIND
32.85504,121.7604,32.85953,121.7651,WIND
32.85486,121.7658,32.85935,121.7709,WIND
32.84282,121.7542,32.84713,121.7588,WIND
32.8297,121.7534,32.8342,121.7588,WIND
32.84246,121.7606,32.84695,121.7648,WIND
32.82395,121.7604,32.82755,121.7664,WIND
32.81569,121.7533,32.82018,121.759,WIND
32.80455,121.7536,32.80868,121.7578,WIND
32.80527,121.7592,32.8094,121.7637,WIND
32.82431,121.7691,32.82809,121.7743,WIND
32.80653,121.7644,32.81066,121.7689,WIND
32.80743,121.7696,32.81174,121.7741,WIND
32.80868,121.775,32.81264,121.7795,WIND
32.82503,121.7766,32.82935,121.782,WIND
32.84282,121.7671,32.84695,121.7723,WIND
32.85486,121.7719,32.85917,121.7761,WIND
32.84246,121.7746,32.84695,121.7791,WIND
32.85504,121.7772,32.85917,121.7818,WIND
32.84192,121.7813,32.84695,121.7863,WIND
32.82593,121.7843,32.8306,121.7894,WIND
32.80922,121.7806,32.81371,121.7851,WIND
32.81048,121.786,32.81479,121.7904,WIND
32.8112,121.791,32.81605,121.7964,WIND
32.82665,121.7924,32.83096,121.7978,WIND
32.84228,121.7878,32.84695,121.7939,WIND
32.85522,121.7829,32.85899,121.7874,WIND
32.85468,121.7888,32.85917,121.7933,WIND
32.8545,121.7944,32.85899,121.7994,WIND
32.84228,121.7955,32.84677,121.8002,WIND
32.85396,121.8002,32.85935,121.8048,WIND
32.84192,121.8023,32.84659,121.807,WIND
32.82737,121.8005,32.83186,121.8052,WIND
32.81246,121.7969,32.81659,121.8014,WIND
32.81336,121.8023,32.81803,121.8073,WIND
32.81443,121.8079,32.81874,121.8127,WIND
32.81551,121.8133,32.82018,121.8178,WIND
32.82809,121.8084,32.83294,121.8134,WIND
32.8412,121.8091,32.84605,121.8147,WIND
32.8545,121.8054,32.85863,121.8104,WIND
32.85414,121.8109,32.85863,121.8163,WIND
32.85414,121.817,32.85845,121.8215,WIND
32.85396,121.8226,32.85845,121.8276,WIND
32.84156,121.8169,32.84605,121.8214,WIND
32.82863,121.8161,32.83348,121.8215,WIND
32.81587,121.8188,32.82108,121.8231,WIND
32.81785,121.8239,32.82198,121.8287,WIND
32.82935,121.8242,32.83438,121.8296,WIND
32.81838,121.8291,32.82342,121.8336,WIND
32.84156,121.8233,32.84605,121.828,WIND
32.85342,121.8285,32.85809,121.833,WIND
32.84138,121.8307,32.84587,121.8363,WIND
32.81964,121.8348,32.82431,121.8393,WIND
32.8209,121.8402,32.82539,121.8445,WIND
32.85396,121.8339,32.85809,121.8382,WIND
32.84102,121.8375,32.84533,121.8426,WIND
32.85342,121.8393,32.85809,121.8451,WIND
32.8412,121.8449,32.84605,121.8503,WIND
32.82162,121.8454,32.82593,121.8505,WIND
32.82234,121.8508,32.82719,121.8555,WIND
32.82377,121.8566,32.82827,121.8612,WIND
32.82503,121.8618,32.82935,121.8664,WIND
32.84066,121.8515,32.84587,121.8569,WIND
32.8536,121.8458,32.85809,121.8501,WIND
32.85342,121.8514,32.85809,121.8562,WIND
32.85324,121.8569,32.85809,121.8614,WIND
32.84066,121.8589,32.84569,121.8634,WIND
32.82557,121.8672,32.83042,121.8717,WIND
32.82665,121.8726,32.83096,121.877,WIND
32.84102,121.8663,32.84533,121.8704,WIND
32.85306,121.8627,32.85755,121.8675,WIND
32.85324,121.8681,32.85809,121.8726,WIND
32.85288,121.8736,32.85773,121.8785,WIND
32.84012,121.8726,32.84515,121.8781,WIND
32.82773,121.8776,32.83276,121.8821,WIND
32.82845,121.8832,32.83348,121.8882,WIND
32.84048,121.8797,32.84497,121.8846,WIND
32.85342,121.8788,32.85755,121.8841,WIND
32.85306,121.8855,32.85719,121.8902,WIND
32.84066,121.8867,32.8448,121.892,WIND
32.82917,121.8893,32.83491,121.8939,WIND
32.83024,121.8943,32.83581,121.8986,WIND
32.8315,121.8995,32.83581,121.9045,WIND
32.84066,121.8936,32.84515,121.8986,WIND
32.84012,121.9008,32.8448,121.9058,WIND
32.84066,121.9078,32.84444,121.9128,WIND
32.85324,121.8912,32.85755,121.8959,WIND
32.85234,121.8965,32.85719,121.9015,WIND
32.8527,121.9024,32.85773,121.9069,WIND
32.85252,121.9076,32.85755,121.9126,WIND
32.8527,121.9135,32.85719,121.918,WIND
32.85288,121.9191,32.85737,121.9241,WIND
32.84012,121.915,32.84426,121.9194,WIND
32.83976,121.9214,32.84444,121.9272,WIND
32.85162,121.9252,32.85755,121.9299,WIND
32.85234,121.9308,32.85683,121.9358,WIND
32.85234,121.9367,32.85683,121.9405,WIND
32.84012,121.9284,32.84462,121.9331,WIND
32.84048,121.9344,32.84444,121.9392,WIND
32.83923,121.9401,32.8439,121.9455,WIND
32.69011,121.9097,32.69406,121.9142,WIND
32.69136,121.915,32.6955,121.9191,WIND
32.6919,121.9198,32.69675,121.9236,WIND
32.69334,121.9239,32.69783,121.9281,WIND
32.69532,121.9284,32.69963,121.9324,WIND
32.69675,121.9327,32.70088,121.9363,WIND
32.69819,121.9371,32.70232,121.9405,WIND
32.69945,121.9412,32.70358,121.9453,WIND
32.70071,121.9457,32.7052,121.9495,WIND
32.70232,121.9502,32.70592,121.9543,WIND
32.70358,121.9548,32.70825,121.9583,WIND
32.70556,121.9586,32.70951,121.9624,WIND
