Date,Time,MMSI,Lon,Lat,COG,SOG,VesselName,VesselType,DimA,DimB,DimC,DimD
2023-12-09,09:23:42,440124150.0,129.03016166666666,35.08663333333333,220.3,0.0,KMTC PUSAN,Cargo,30.0,5.0,7.0,8.0
2023-12-09,09:23:44,440124440.0,129.2653880932093,35.2123507385776,210.5,2.00616,WONJUHO,Fishing,10.0,20.0,4.0,5.0
2023-12-09,09:23:42,440124540.0,129.52875326850682,35.063979713310154,43.400000000000006,0.82304,-,-,13.0,12.0,3.0,3.0
2023-12-09,09:23:42,440127370.0,129.0353583333333,35.09287833333333,155.3,0.0,-,-,118.0,23.0,14.0,9.0
2023-12-09,09:23:42,440127670.0,129.06885505489498,35.11025455555269,230.8,0.05144,NO.11 SEYANG,Tanker,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440130070.0,129.22134349425647,35.09717080093542,2.0,0.66872,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:36,440132930.0,128.81323599936783,34.65944398254402,234.0,4.989679999999999,ODAEYANG 1HO,Unknown,68.0,19.0,7.0,7.0
2023-12-09,09:23:42,440134620.0,129.05131388107958,35.109134445114506,215.8,4.732479999999999,HYUNJUNG,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:38,440134720.0,129.07640867274174,34.846996229345336,62.3,6.018479999999999,NEW YAKJIN HO,TugTow,50.0,33.0,7.0,7.0
2023-12-09,09:23:42,440134750.0,129.0508189029915,35.1192127126971,240.8,0.05144,DONGJIN ACE,Tanker,68.0,11.0,8.0,7.0
2023-12-09,09:23:42,440135870.0,129.05262666666667,35.125455,186.0,0.0,TSARITSA,Fishing,10.0,22.0,4.0,3.0
2023-12-09,09:23:42,440137230.0,129.05513666666667,35.1233,194.0,0.0,KEUMHYANG,Unknown,12.0,13.0,3.0,5.0
2023-12-09,09:23:42,440139260.0,129.069065,35.11064833333333,119.8,0.0,-,-,10.0,5.0,2.0,2.0
2023-12-09,09:23:42,440148520.0,129.0686683333333,35.11008833333333,231.8,0.0,KANG NAM 101,TugTow,15.0,20.0,6.0,4.0
2023-12-09,09:23:42,440149350.0,129.09406,35.10176166666667,359.5,0.0,BO_JANG_3,Tanker,36.0,10.0,3.0,9.0
2023-12-09,09:23:40,440149730.0,129.0242651695569,34.98037038635804,250.1,2.16048,YONG SEONG,Fishing,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440151610.0,129.06846743821913,35.11009275181047,224.1,0.05144,HAMAYUU,Passenger,10.0,19.0,3.0,5.0
2023-12-09,09:23:42,440152850.0,128.99953333333335,35.082283333333336,193.6,0.0,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:41,440153770.0,128.96258155981616,34.99222170352525,243.3,4.01232,-,-,45.0,15.0,5.0,5.0
2023-12-09,09:23:41,440153850.0,128.84045321804942,34.98482353451192,270.2,4.6296,ZENITH ORION,Cargo,10.0,19.0,5.0,4.0
2023-12-09,09:23:40,440154360.0,128.9552478202063,34.93462364275825,268.40000000000003,4.47528,CHIPOLBROK SUN,Cargo,20.0,10.0,2.0,2.0
2023-12-09,09:23:42,440154430.0,129.0777928250285,35.09199381431577,215.9,0.05144,KCG BANGJE18,Unknown,66.0,16.0,8.0,7.0
2023-12-09,09:23:42,440154950.0,129.05089053091254,35.12150354593901,254.0,0.05144,ATWOOD ADMIRAL,Unknown,5.0,10.0,5.0,3.0
2023-12-09,09:23:41,440155350.0,129.04145190786568,35.04843984037688,271.1,0.10288,-,-,43.0,18.0,6.0,4.0
2023-12-09,09:23:42,440155380.0,129.05306666666667,35.123538333333336,227.9,0.0,@@@@@@@@@@@@@@@@@@@@,Unknown,30.0,10.0,4.0,5.0
2023-12-09,09:23:42,440156960.0,129.08611968012028,35.097604451740644,120.0,4.989679999999999,PORD,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440167740.0,129.05088166666667,35.12334666666667,114.9,0.0,121,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440177930.0,129.08286666666666,35.07011,360.0,0.0,2020HAN JIN HO      ,Fishing,15.0,31.0,7.0,4.0
2023-12-09,09:23:42,440190080.0,129.0626853323639,35.10684506139566,125.7,5.144,-,-,45.0,15.0,6.0,4.0
2023-12-09,09:23:42,440191250.0,129.02826166666668,35.08592,193.6,0.0,BANGJE21,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440191790.0,129.05048166666666,35.11975833333333,212.9,0.0,-,-,0.0,0.0,9.0,9.0
2023-12-09,09:23:41,440197030.0,129.011435,35.05275833333334,0.0,0.0,-,-,68.0,11.0,8.0,7.0
2023-12-09,09:23:42,440200060.0,129.065415,35.10935666666666,350.90000000000003,0.0,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440200113.0,129.08268948524986,35.08442517661875,301.3,0.05144,-,-,5.0,5.0,13.0,37.0
2023-12-09,09:23:42,440208580.0,129.05093333333335,35.122005,0.0,0.0,ASIA GAS,Tanker,0.0,0.0,9.0,9.0
2023-12-09,09:23:39,440229000.0,129.26171861142475,34.901523201083364,234.6,5.34976,-,-,0.0,0.0,9.0,9.0
2023-12-09,09:23:39,440234000.0,129.1597958720551,34.90031312009351,32.1,0.56584,SONGWON,Tanker,22.0,49.0,4.0,7.0
2023-12-09,09:23:42,440300350.0,129.00541872840168,35.07631116211035,90.9,0.2572,KOREA NO.2,TugTow,12.0,17.0,4.0,5.0
2023-12-09,09:23:41,440300670.0,129.00361,35.048921666666665,355.70000000000005,0.0,META NO1,Unknown,40.0,39.0,16.0,16.0
2023-12-09,09:23:42,440300740.0,129.06982677850195,35.09548179072455,176.9,0.05144,HYUNDAI COURAGE,Cargo,26.0,10.0,4.0,4.0
2023-12-09,09:23:42,440305640.0,129.09052666666668,35.103915,359.90000000000003,0.0,-,-,94.0,26.0,11.0,9.0
2023-12-09,09:23:42,440308580.0,129.05241482334475,35.13028193792275,334.70000000000005,1.1831199999999997,DAE YANG,Fishing,15.0,8.0,2.0,4.0
2023-12-09,09:23:43,440310510.0,129.39199031678098,35.16356631986526,38.0,5.60696,DOO LA,Tanker,90.0,36.0,5.0,15.0
2023-12-09,09:23:42,440312990.0,129.05459254742476,35.118613041983615,114.7,2.67488,YEONG  GWANG  HO,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440313260.0,129.066245,35.10897666666666,215.2,0.0,-,-,10.0,17.0,2.0,7.0
2023-12-09,09:23:42,440319740.0,128.99973333333332,35.08345,150.20000000000002,0.0,SEVEN STAR,Unknown,10.0,22.0,3.0,7.0
2023-12-09,09:23:42,440322010.0,129.05556166666668,35.107656666666664,0.0,0.0,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440322380.0,129.05146333333334,35.12243333333333,140.70000000000002,0.0,NO.11 SEYANG,Tanker,40.0,9.0,5.0,3.0
2023-12-09,09:23:41,440326370.0,128.99835666666667,35.054965,221.8,0.0,SUN JIN NO.303,TugTow,0.0,0.0,0.0,0.0
2023-12-09,09:23:39,440329980.0,128.94684043269268,34.89085775327997,20.8,0.15431999999999998,RICH OCEAN@@@@@@@@@@,Cargo,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440331750.0,129.09248,35.108243333333334,103.2,0.0,BO_JANG_3,Tanker,40.0,20.0,6.0,4.0
2023-12-09,09:23:42,440333660.0,129.03388516220986,35.05102818791273,175.3,4.6296,JAGALCHI CRUISE,Passenger,8.0,30.0,5.0,4.0
2023-12-09,09:23:42,440333980.0,129.2014474870467,35.13480093671548,32.7,4.01232,NO.1EUNHEE          ,Tanker,65.0,5.0,5.0,5.0
2023-12-09,09:23:42,440335000.0,129.093765,35.106273333333334,354.6,0.0,YEON PYEONG NO2,Unknown,95.0,18.0,5.0,13.0
2023-12-09,09:23:43,440360000.0,129.114565,35.134056666666666,306.3,0.0,BEEN STAR,Unknown,26.0,44.0,6.0,7.0
2023-12-09,09:23:42,440400900.0,129.05033833333334,35.119931666666666,187.5,0.0,306 HEE YEONG,Fishing,63.0,21.0,4.0,10.0
2023-12-09,09:23:42,440401000.0,129.0768286509968,35.0986138922718,125.6,5.04112,SUN JIN NO.3,TugTow,112.0,29.0,17.0,8.0
2023-12-09,09:23:39,440401350.0,128.94472442128347,34.8894754868601,48.3,0.5144,CHEONG YANG,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:39,440406180.0,128.93818305184146,34.89944389580196,148.4,2.4691199999999998,JAGALCHI CRUISE,Passenger,5.0,10.0,5.0,3.0
2023-12-09,09:23:42,440412320.0,128.80821117193773,35.0719261074304,326.0,2.9835199999999995,GALAXY CASTLE,TugTow,157.0,18.0,16.0,12.0
2023-12-09,09:23:42,440464000.0,129.06648166666668,35.09726833333333,283.7,0.0,-,-,85.0,57.0,10.0,10.0
2023-12-09,09:23:42,440503100.0,129.08266666666665,35.09021666666667,358.0,0.0,-,-,97.0,21.0,5.0,14.0
2023-12-09,09:23:42,440505620.0,129.05180833333333,35.12257,339.40000000000003,0.0,DONG BO NO1,TugTow,47.0,57.0,9.0,7.0
2023-12-09,09:23:42,440567000.0,129.06255883628532,35.120321383261334,55.900000000000006,1.0288,SKY BEAUTY,Cargo,83.0,24.0,9.0,8.0
2023-12-09,09:23:42,440600017.0,129.05333666666667,35.100625,197.5,0.0,107DEUKMYEONG,Fishing,10.0,30.0,5.0,7.0
2023-12-09,09:23:41,440600350.0,129.10745801376987,35.023206930981736,197.4,5.246879999999999,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440605000.0,129.08045851470226,35.082626334140095,197.6,0.05144,JEMIN3,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440686000.0,129.00510333333332,35.071313333333336,190.0,0.0,KOREACOASTGUARD 3005,Fishing,110.0,36.0,9.0,9.0
2023-12-09,09:23:41,440709700.0,129.06023426137446,35.034994067615564,329.0,0.05144,DAESUNG NO.7,TugTow,12.0,13.0,3.0,5.0
2023-12-09,09:23:42,440714100.0,129.050935,35.11942333333333,310.5,0.0,SD GLORIA           ,Cargo,112.0,29.0,17.0,8.0
2023-12-09,09:23:42,440716700.0,129.04865333333333,35.10024666666666,237.2,0.0,-,-,83.0,24.0,9.0,8.0
2023-12-09,09:23:42,440873000.0,129.03898,35.10158666666667,187.0,0.0,SUNNY COSMOS,Cargo,35.0,69.0,7.0,9.0
2023-12-09,09:23:41,440874000.0,128.98318,35.052663333333335,117.7,0.0,KOREA.NO.3,TugTow,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440919000.0,129.01149833333332,35.064528333333335,21.200000000000003,0.0,SUN JIN NO.3,TugTow,25.0,25.0,8.0,8.0
2023-12-09,09:23:42,440956000.0,129.08674520192886,35.07690988016247,305.0,0.05144,DAE MYEONG HO,TugTow,45.0,72.0,7.0,11.0
2023-12-09,09:23:42,440965000.0,129.0948732482624,35.09764494857412,270.7,0.05144,BIRYONG,Passenger,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,440999999.0,129.05028888320777,35.10431410396829,68.9,2.9835199999999995,S-92,Unknown,5.0,60.0,10.0,10.0
2023-12-09,09:23:42,441000000.0,129.045105,35.09866666666667,268.5,0.0,-,-,118.0,23.0,14.0,9.0
2023-12-09,09:23:42,441092000.0,128.9947313623856,35.07652267698539,313.5,0.05144,-,-,85.0,57.0,10.0,10.0
2023-12-09,09:23:38,441174000.0,129.09206015194712,34.84350249215195,34.0,6.018479999999999,-,-,133.0,35.0,10.0,17.0
2023-12-09,09:23:42,441178000.0,129.05485,35.116573333333335,297.40000000000003,0.0,NO1HANMIREU,Tanker,37.0,123.0,5.0,20.0
2023-12-09,09:23:42,441199000.0,129.00461666666666,35.07622333333333,17.400000000000002,0.0,HHIC-T1,TugTow,99.0,23.0,15.0,4.0
2023-12-09,09:23:42,441203000.0,129.00494072862023,35.0849858895213,309.5,0.05144,-,-,61.0,31.0,3.0,12.0
2023-12-09,09:23:42,441234567.0,129.03881,35.084406666666666,35.0,0.0,DAEBU ILAND,Passenger,90.0,10.0,8.0,12.0
2023-12-09,09:23:42,441236000.0,129.06485,35.12753333333333,302.0,0.0,ECO IN CHUN,Unknown,90.0,36.0,5.0,15.0
2023-12-09,09:23:42,441269000.0,129.06132333333332,35.099668333333334,177.60000000000002,0.0,DOO LA,Tanker,60.0,26.0,7.0,7.0
2023-12-09,09:23:42,441271000.0,129.09392632759128,35.10474573419687,302.6,0.05144,TONGYEONG 9HO,TugTow,112.0,29.0,18.0,6.0
2023-12-09,09:23:42,441273000.0,129.08581333333333,35.07535333333333,203.5,0.0,SAMPYO 102AIVDM,Fishing,5.0,60.0,10.0,10.0
2023-12-09,09:23:43,441294000.0,129.1153416666667,35.133595,336.90000000000003,0.0,GLORIA HO,Unknown,75.0,22.0,4.0,11.0
2023-12-09,09:23:45,441297000.0,129.53942742163565,35.30202082805309,51.5,5.761279999999999,YUN STAR,Unknown,64.0,19.0,3.0,11.0
2023-12-09,09:23:38,441300000.0,129.14444682320857,34.750209658648444,339.0,6.58432,YU BONG 1HO,Cargo,85.0,22.0,12.0,5.0
2023-12-09,09:23:37,441388000.0,128.95885010226215,34.69073732695617,39.0,6.12136,-,-,117.0,28.0,6.0,17.0
2023-12-09,09:23:42,441418000.0,129.01155666666668,35.064348333333335,285.0,0.0,JN EMERALD,Tanker,73.0,24.0,7.0,8.0
2023-12-09,09:23:42,441502000.0,129.05916333333334,35.12088166666667,304.1,0.0,BUM KANG,Tanker,30.0,25.0,6.0,3.0
2023-12-09,09:23:42,441567000.0,129.09016971453738,35.08640888479135,98.0,0.05144,DAE CHANG,TugTow,100.0,27.0,5.0,15.0
2023-12-09,09:23:41,441578000.0,129.00092666666666,35.051186666666666,296.8,0.0,-,-,68.0,25.0,9.0,6.0
2023-12-09,09:23:42,441598000.0,129.03010666666663,35.07433940638911,0.0,0.05144,HAE SUNG,Unknown,66.0,23.0,10.0,6.0
2023-12-09,09:23:42,441622000.0,129.066345,35.11087833333333,0.0,0.0,CHEONG HANG NO.2,Unknown,61.0,26.0,12.0,4.0
2023-12-09,09:23:42,441647000.0,129.03964833333333,35.095455,0.0,0.0,SHECAN              ,Cargo,8.0,24.0,3.0,4.0
2023-12-09,09:23:41,441653000.0,128.99859333333333,35.05522666666667,0.0,0.0,KUKHWA NO.1,TugTow,10.0,21.0,6.0,2.0
2023-12-09,09:23:40,441654000.0,129.10872349757886,34.942185735361434,49.0,0.6172799999999999,-,-,84.0,17.0,9.0,9.0
2023-12-09,09:23:42,441680000.0,129.03396666666666,35.093698333333336,0.0,0.0,STAR CHALLENGER,Cargo,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,441717000.0,128.99411166666667,35.07149,0.0,0.0,TAE HWA12HO,Unknown,78.0,14.0,6.0,10.0
2023-12-09,09:23:42,441772000.0,129.06036666666665,35.06013333333333,304.0,0.0,YONG SEONG,Fishing,105.0,14.0,6.0,9.0
2023-12-09,09:23:42,441833000.0,129.05271333333334,35.120976666666664,4.2,0.0,HYUNDAI DYNASTY     ,Cargo,24.0,46.0,14.0,0.0
2023-12-09,09:23:42,441902000.0,129.06098333333333,35.12298166666667,204.6,0.0,2020HAN JIN HO      ,Fishing,146.0,41.0,11.0,17.0
2023-12-09,09:23:41,441943000.0,128.99943333333334,35.05505,328.0,0.0,KWANGYANG AMBITION,Cargo,96.0,18.0,10.0,8.0
2023-12-09,09:23:42,442000001.0,129.06381,35.08432333333333,244.6,0.0,HAWWON N0.1,TugTow,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,442003080.0,129.06352166666667,35.08383666666667,270.40000000000003,0.0,GWANG SUNG,Unknown,253.0,47.0,27.0,23.0
2023-12-09,09:23:42,442667805.0,129.0708893768416,35.08573168429141,20.9,0.2572,-,-,118.0,23.0,14.0,9.0
2023-12-09,09:23:42,442667809.0,129.07101333333333,35.08586833333333,0.0,0.0,-,-,74.0,18.0,7.0,10.0
2023-12-09,09:23:42,457373000.0,128.9956855787977,35.08317874639322,91.2,0.05144,HANGMAN JEONG HWA 1,WIG,12.0,13.0,3.0,5.0
2023-12-09,09:23:42,457411000.0,129.0398221245374,35.06618717733401,350.0,0.5144,-,-,118.0,23.0,14.0,9.0
2023-12-09,09:23:42,457454000.0,129.02874526788185,35.06976823904821,205.6,0.20576,CHEONG HANG NO.1,Unknown,60.0,26.0,7.0,7.0
2023-12-09,09:23:41,457461000.0,129.3933513885266,35.036373514238484,29.8,1.6975199999999997,NO 107 CHUNG RYONG,TugTow,220.0,75.0,22.0,10.0
2023-12-09,09:23:42,457890000.0,129.06066902830125,35.09978446348487,154.0,0.05144,-,-,83.0,24.0,9.0,8.0
2023-12-09,09:23:42,457900664.0,128.99321833333337,35.0838007032249,0.0,0.05144,GEONG-GI 703,Unknown,40.0,39.0,16.0,16.0
2023-12-09,09:23:37,477040800.0,128.81929089251437,34.69512321323723,203.3,6.43,-,-,181.0,18.0,18.0,10.0
2023-12-09,09:23:41,477110900.0,129.0664958511382,35.057032654411394,298.8,0.05144,TY PONY             ,Cargo,40.0,198.0,18.0,24.0
2023-12-09,09:23:41,477766700.0,129.06033,35.03508,8.5,0.0,-,-,88.7,88.7,14.125,14.125
2023-12-09,09:23:42,477922400.0,129.04592166666666,35.09706166666667,184.0,0.0,DAEBU ILAND,Passenger,45.0,15.0,6.0,4.0
2023-12-09,09:23:35,477929100.0,129.0334656700002,34.61175691472584,187.4,10.59664,TAEKYUNG RHEA,Tanker,5.0,5.0,13.0,37.0
2023-12-09,09:23:43,525121002.0,129.5601347282377,35.194816258578115,29.8,7.8703199999999995,D-01,Unknown,12.0,13.0,3.0,5.0
2023-12-09,09:23:38,538005087.0,129.19393666666667,34.81881333333333,320.0,0.0,-,-,40.0,198.0,18.0,24.0
2023-12-09,09:23:39,538005520.0,128.92227108832205,34.86672056285329,316.40000000000003,5.86416,SAMYANG 303,TugTow,112.0,33.0,18.0,4.0
2023-12-09,09:23:42,538005896.0,129.09475833333337,35.09626166666666,89.60000000000001,0.0,WOOLIM DRAGON 7,Tanker,113.0,28.0,18.0,7.0
2023-12-09,09:23:42,538005898.0,129.09401,35.103161666666665,43.1,0.0,BUM KANG,Tanker,110.0,31.0,6.0,19.0
2023-12-09,09:23:36,538006623.0,129.0004398311015,34.67317343290109,253.7,1.59464,YEON PYEONG NO2,Unknown,32.0,242.0,14.0,34.0
2023-12-09,09:23:36,538007479.0,129.17889687309943,34.67386395434697,24.0,1.4403199999999998,A-ONE,Tanker,242.0,98.0,27.0,19.0
2023-12-09,09:23:40,538007485.0,128.8614090193849,34.93067221943413,323.0,6.224239999999999,HYUNDAI DYNASTY     ,Cargo,220.0,75.0,22.0,10.0
2023-12-09,09:23:33,538007486.0,128.99516527804553,34.47145515349775,210.0,5.04112,3006HAM,Pleasure craft/sailing,215.0,79.0,22.0,10.0
2023-12-09,09:23:41,538009734.0,129.05334496229537,35.02216057996215,349.3,0.2572,-,-,10.0,13.0,4.0,4.0
2023-12-09,09:23:42,538010061.0,129.09507833333333,35.09440333333333,279.2,0.0,PILOT SONG DO,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,538010267.0,129.08771833333333,35.10340333333333,268.8,0.0,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,538010339.0,129.08045833333333,35.10357833333333,182.3,0.0,KOREA EXPRESS,Passenger,63.0,21.0,4.0,10.0
2023-12-09,09:23:41,538010572.0,129.05663585823717,35.04326775005707,129.9,0.05144,S-93,Unknown,20.0,34.0,9.0,1.0
2023-12-09,09:23:38,538090562.0,129.32165524214332,34.79822462955493,296.6,4.83536,A HOKEN,Cargo,188.0,25.0,16.0,16.0
2023-12-09,09:23:42,555555555.0,129.06379148389263,35.08501790899814,4.0,0.15431999999999998,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:47,563015300.0,129.87653872186831,35.46749627700702,20.0,1.2345599999999999,GLORIA HO,Unknown,200.0,49.0,17.0,27.0
2023-12-09,09:23:40,563078300.0,128.84525277873686,34.924454174816304,345.3,1.9547199999999998,502 SUNG SHIN ^^,Pleasure craft/sailing,10.0,22.0,4.0,3.0
2023-12-09,09:23:44,563087100.0,129.46386067315396,35.28190148377785,164.5,5.29832,-,-,26.0,10.0,4.0,4.0
2023-12-09,09:23:37,563178300.0,129.16711587107258,34.69803166024103,28.0,7.818879999999999,-,-,74.0,18.0,7.0,10.0
2023-12-09,09:23:41,563179200.0,129.80024119738863,35.01461670188008,21.8,0.7716,HHIC-T1,TugTow,26.0,10.0,4.0,4.0
2023-12-09,09:23:41,567535000.0,129.07385013173584,35.05042444827587,191.0,0.05144,MI RAE 13HO,Passenger,80.0,18.0,7.0,9.0
2023-12-09,09:23:42,613003558.0,128.99563,35.08331166666667,354.3,0.0,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,613071641.0,129.03614920067437,35.070502701880955,86.2,0.05144,RICH OCEAN@@@@@@@@@@,Cargo,68.0,11.0,8.0,7.0
2023-12-09,09:23:37,636016585.0,129.29063699220436,34.7652702666098,33.4,6.53288,NEW CAMELLIA,Passenger,253.0,47.0,27.0,23.0
2023-12-09,09:23:45,636016659.0,129.62876450272603,35.297860265843774,28.6,0.82304,STAR CHALLENGER,Cargo,132.0,28.0,7.0,18.0
2023-12-09,09:23:42,636020595.0,129.09446666666668,35.099305,59.400000000000006,0.0,BONG SUNG HO,Unknown,74.0,18.0,7.0,10.0
2023-12-09,09:23:38,636021063.0,129.30027741797338,34.818185301111335,216.4,4.32096,N0 705 BUSAN,Unknown,10.0,22.0,4.0,3.0
2023-12-09,09:23:37,636021093.0,129.1167585662875,34.752404969704216,250.2,7.201599999999999,-,-,131.0,15.0,16.0,7.0
2023-12-09,09:23:39,636021598.0,129.3686665610777,34.879155828743734,240.7,3.2407199999999996,GALMAEGI,Fishing,0.0,0.0,0.0,0.0
2023-12-09,09:23:39,636021688.0,129.4481379583463,34.87447161900534,68.7,1.0288,212 HWANG RYONG,TugTow,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,636022813.0,129.04654582077708,35.06458081534745,288.7,0.05144,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,636023060.0,128.79904666666667,35.077235,90.7,0.0,VAST OCEAN 5        ,Cargo,66.0,16.0,8.0,7.0
2023-12-09,09:23:42,636023095.0,129.04539333333332,35.097323333333335,360.0,0.0,NEFRITOVYY,Unknown,0.0,0.0,0.0,0.0
2023-12-09,09:23:41,636092312.0,129.06095166666665,35.055836666666664,0.1,0.0,502 SUNG SHIN ^^,Pleasure craft/sailing,127.0,8.0,11.0,11.0
2023-12-09,09:23:42,667001364.0,129.06437333333332,35.09809166666667,301.5,0.0,DAEBU GOSOK FERRY,Passenger,12.0,13.0,3.0,5.0
2023-12-09,09:23:41,667001923.0,129.20339501733517,34.99032135419989,259.7,4.83536,-,-,200.0,25.0,14.0,18.0
2023-12-09,09:23:42,667002166.0,129.05259120126252,35.06629753361674,306.90000000000003,0.36007999999999996,MI RAE 13HO,Passenger,0.0,0.0,0.0,0.0
2023-12-09,09:23:40,671432000.0,129.75082307341765,34.971950991994966,94.6,0.46296,-,-,0.0,0.0,0.0,0.0
2023-12-09,09:23:42,676008600.0,129.06432,35.09811666666667,360.0,0.0,SUN JIN NO.3,TugTow,45.0,15.0,5.0,5.0
2023-12-09,09:23:38,677033300.0,128.94111555598906,34.78943887416323,217.3,3.80656,HEUNG-A SARAH,Cargo,118.0,23.0,14.0,9.0
2023-12-09,09:23:41,677077400.0,129.044277440216,35.05298186726782,304.8,0.15431999999999998,-,-,120.0,17.0,7.0,18.0
2023-12-09,09:23:42,999999999.0,129.0635193662991,35.08436201914983,158.70000000000002,0.05144,-,-,0.0,0.0,0.0,0.0
